"ANIO","MES","CASO","ESTADO","TIPO","ACTIVIDAD","FASE_CASO_ACTIVO","EMPRESA","MOMENTO_DIALOGO","MECANISMO_DIALOGO","HECHO_VIOLENCIA","PARTICIPACION_DP_DIALOGO","DIALOGO_POST_CRISIS","COMPETENCIA_GOBIERNO","PRESENCIA_DP","MULTIRREGION_NACIONAL","PAIS","DEPARTAMENTO","UBIGEO_DEPARTAMENTO","PROVINCIA","UBIGEO_PROVINCIA","DISTRITO","UBIGEO_DISTRITO","LOCALIDAD","OTROS_LUGARES","DIRECCION","Fases activos"
2025,7,"10 CC Pallpata - Antapaccay","Activo","Socioambiental","Minería","Diálogo","Compañía Minera Antapaccay S.A.","Suspendido","Reuniones preparatorias para el diálogo","Sí","Colaborador","No","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Pallpata","080805","C.C. Huacroyuta Marquiri / C.C. Huarcapata / C.C. Chorrillo / C.C. Antacama / C.C. Pallpata / C.C. Canlletera / C.C. Cruz Pampa / C.C. Pirhuayani / C.C. Mamanocca / C.C. Jaruma Alccasana","Región Cusco, provincia de Espinar, distritos de Alto Pichigua, Pichigua, Condoroma y Ocoruro","Perú Cusco Espinar Pallpata",
2025,8,"10 CC Pallpata - Antapaccay","Activo","Socioambiental","Minería","Diálogo","Compañía Minera Antapaccay S.A.","Suspendido","Reuniones preparatorias para el diálogo","Sí","Colaborador","No","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Pallpata","080805","C.C. Huacroyuta Marquiri / C.C. Huarcapata / C.C. Chorrillo / C.C. Antacama / C.C. Pallpata / C.C. Canlletera / C.C. Cruz Pampa / C.C. Pirhuayani / C.C. Mamanocca / C.C. Jaruma Alccasana","Región Cusco, provincia de Espinar, distritos de Alto Pichigua, Pichigua, Condoroma y Ocoruro","Perú Cusco Espinar Pallpata",
2025,9,"10 CC Pallpata - Antapaccay","Activo","Socioambiental","Minería","Diálogo","Compañía Minera Antapaccay S.A.","Suspendido","Reuniones preparatorias para el diálogo","Sí","Colaborador","No","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Pallpata","080805","C.C. Huacroyuta Marquiri / C.C. Huarcapata / C.C. Chorrillo / C.C. Antacama / C.C. Pallpata / C.C. Canlletera / C.C. Cruz Pampa / C.C. Pirhuayani / C.C. Mamanocca / C.C. Jaruma Alccasana","Región Cusco, provincia de Espinar, distritos de Alto Pichigua, Pichigua, Condoroma y Ocoruro","Perú Cusco Espinar Pallpata",
2025,10,"10 CC Pallpata - Antapaccay","Activo","Socioambiental","Minería","Diálogo","Compañía Minera Antapaccay S.A.","Suspendido","Reuniones preparatorias para el diálogo","Sí","Colaborador","No","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Pallpata","080805","C.C. Huacroyuta Marquiri / C.C. Huarcapata / C.C. Chorrillo / C.C. Antacama / C.C. Pallpata / C.C. Canlletera / C.C. Cruz Pampa / C.C. Pirhuayani / C.C. Mamanocca / C.C. Jaruma Alccasana","Región Cusco, provincia de Espinar, distritos de Alto Pichigua, Pichigua, Condoroma y Ocoruro","Perú Cusco Espinar Pallpata",
2025,11,"10 CC Pallpata - Antapaccay","Activo","Socioambiental","Minería","Diálogo","Compañía Minera Antapaccay S.A.","Suspendido","Reuniones preparatorias para el diálogo","Sí","Colaborador","No","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Pallpata","080805","C.C. Huacroyuta Marquiri / C.C. Huarcapata / C.C. Chorrillo / C.C. Antacama / C.C. Pallpata / C.C. Canlletera / C.C. Cruz Pampa / C.C. Pirhuayani / C.C. Mamanocca / C.C. Jaruma Alccasana","Región Cusco, provincia de Espinar, distritos de Alto Pichigua, Pichigua, Condoroma y Ocoruro","Perú Cusco Espinar Pallpata",
2025,12,"10 CC Pallpata - Antapaccay","Activo","Socioambiental","Minería","Diálogo","Compañía Minera Antapaccay S.A.","Suspendido","Reuniones preparatorias para el diálogo","Sí","Colaborador","No","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Pallpata","080805","C.C. Huacroyuta Marquiri / C.C. Huarcapata / C.C. Chorrillo / C.C. Antacama / C.C. Pallpata / C.C. Canlletera / C.C. Cruz Pampa / C.C. Pirhuayani / C.C. Mamanocca / C.C. Jaruma Alccasana","Región Cusco, provincia de Espinar, distritos de Alto Pichigua, Pichigua, Condoroma y Ocoruro","Perú Cusco Espinar Pallpata",
2026,1,"10 CC Pallpata - Antapaccay","Activo","Socioambiental","Minería","Diálogo","Compañía Minera Antapaccay S.A.","Suspendido","Reuniones preparatorias para el diálogo","Sí","Colaborador","No","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Pallpata","080805","C.C. Huacroyuta Marquiri / C.C. Huarcapata / C.C. Chorrillo / C.C. Antacama / C.C. Pallpata / C.C. Canlletera / C.C. Cruz Pampa / C.C. Pirhuayani / C.C. Mamanocca / C.C. Jaruma Alccasana","Región Cusco, provincia de Espinar, distritos de Alto Pichigua, Pichigua, Condoroma y Ocoruro","Perú Cusco Espinar Pallpata",
2019,12,"10 CC Palpata - Antapaccay","Activo","Socioambiental","Minería",,"Compañía Minera Antapaccay","Inicio","Reuniones preparatorias para el diálogo","Sí","Observador / Colaborador","No","Gobierno nacional","Colaboración, observación activa y supervisión",,,"Cusco","08","Espinar","0808","Pallpata","080805",,"Alto Pichigua, Pichigua, Condoroma,  Ocoruro","Perú Cusco Espinar Pallpata","Diálogo"
2020,1,"10 CC Palpata - Antapaccay","Activo","Socioambiental","Minería",,"Compañía Minera Antapaccay","Inicio","Reuniones preparatorias para el diálogo","Sí","Colaborador","No","Gobierno nacional","Colaboración, observación activa y supervisión",,,"Cusco","08","Espinar","0808","Pallpata","080805",,"Alto Pichigua, Pichigua, Condoroma,  Ocoruro","Perú Cusco Espinar Pallpata","Diálogo"
2020,2,"10 CC Palpata - Antapaccay","Activo","Socioambiental","Minería",,"Compañía Minera Antapaccay","Inicio","Reuniones preparatorias para el diálogo","Sí","Colaborador","No","Gobierno nacional","Colaboración, observación activa y supervisión",,,"Cusco","08","Espinar","0808","Pallpata","080805",,"Alto Pichigua, Pichigua, Condoroma, Ocoruro","Perú Cusco Espinar Pallpata","Diálogo"
2020,3,"10 CC Palpata - Antapaccay",,"Socioambiental","Minería",,"Compañía Minera Antapaccay","Inicio","Reuniones preparatorias para el diálogo","Sí","Colaborador","No","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Pallpata","080805",,"Alto Pichigua, Pichigua, Condoroma, Ocoruro","Perú Cusco Espinar Pallpata","Diálogo"
2020,4,"10 CC Palpata - Antapaccay","Activo","Socioambiental","Minería",,"Compañía Minera Antapaccay","Inicio","Reuniones preparatorias para el diálogo","Sí","Colaborador","No","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Pallpata","080805",,"Alto Pichigua, Pichigua, Condoroma, Ocoruro","Perú Cusco Espinar Pallpata","Diálogo"
2020,5,"10 CC Palpata - Antapaccay","Activo","Socioambiental","Minería",,"Compañía Minera Antapaccay","Inicio","Reuniones preparatorias para el diálogo","Sí","Colaborador","No","Gobierno nacional","Colaboración, observación activa y supervisión",,,"Cusco","08","Espinar","0808","Pallpata","080805",,"Alto Pichigua, Pichigua, Condoroma,  Ocoruro","Perú Cusco Espinar Pallpata","Diálogo"
2020,6,"10 CC Palpata - Antapaccay",,"Socioambiental","Minería",,"Compañía Minera Antapaccay","Inicio","Reuniones preparatorias para el diálogo","Sí","Colaborador","No","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Pallpata","080805",,"Alto Pichigua, Pichigua, Condoroma,  Ocoruro","Perú Cusco Espinar Pallpata","Diálogo"
2021,9,"10 CC.CC. Chumbivilcas - Minera Las Bambas","Activo","Socioambiental","Minería","Diálogo","Minera Las Bambas","En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Cusco","08","Chumbivilcas","0807","Colquemarca","080704",,"Región Cusco, provincia de Chumbivilcas, distrito de Chamaca
Región Cusco, provincia de Chumbivilcas, distrito de Capacmarca","Perú Cusco Chumbivilcas Colquemarca",
2021,10,"10 CC.CC. Chumbivilcas - Minera Las Bambas","Activo","Socioambiental","Minería","Diálogo","Minera Las Bambas","En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Cusco","08","Chumbivilcas","0807","Colquemarca","080704",,"Región Cusco, provincia de Chumbivilcas, distrito de Chamaca
Región Cusco, provincia de Chumbivilcas, distrito de Capacmarca","Perú Cusco Chumbivilcas Colquemarca",
2021,11,"10 CC.CC. Chumbivilcas - Minera Las Bambas","Activo","Socioambiental","Minería","Diálogo","Minera Las Bambas","En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Cusco","08","Chumbivilcas","0807","Colquemarca","080704","C.C. Cruz Pampa, C.C. Cancahuani, C.C. Lacca-Lacca, Yanque, Parcobamba, C.C. Huininquiri, C.C. Ahuichanta Huisuray, C.C. Idiopa Ñaupa Hapo Urinsaya, C.C. Tincurca Laccaya, C.C.Tuntuma, C.C. Ccollana, C.C. Huaylla Huaylla","Región Cusco, provincia de Chumbivilcas, distrito de Chamaca
Región Cusco, provincia de Chumbivilcas, distrito de Capacmarca
Región Cusco, provincia de Chumbivilcas, distrito de Chamaca
Región Cusco, provincia de Chumbivilcas, distrito de Livitaca
Región Cusco, provincia de Chumbivilcas, distrito de Velille","Perú Cusco Chumbivilcas Colquemarca",
2021,12,"10 CC.CC. Chumbivilcas - Minera Las Bambas","Activo","Socioambiental","Minería","Diálogo","Minera Las Bambas","En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Cusco","08","Chumbivilcas","0807","Colquemarca","080704","C.C. Cruz Pampa, C.C. Cancahuani, C.C. Lacca-Lacca, Yanque, Parcobamba, C.C. Huininquiri, C.C. Ahuichanta Huisuray, C.C. Idiopa Ñaupa Hapo Urinsaya, C.C. Tincurca Laccaya, C.C.Tuntuma, C.C. Ccollana, C.C. Huaylla Huaylla","Región Cusco, provincia de Chumbivilcas, distrito de Chamaca
Región Cusco, provincia de Chumbivilcas, distrito de Capacmarca
Región Cusco, provincia de Chumbivilcas, distrito de Chamaca
Región Cusco, provincia de Chumbivilcas, distrito de Livitaca
Región Cusco, provincia de Chumbivilcas, distrito de Velille","Perú Cusco Chumbivilcas Colquemarca",
2019,11,"13 CC Espinar - Antapaccay","Activo","Socioambiental","Minería",,"Minera Antapaccay","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Observador / Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,,"Cusco","08","Espinar","0808","Espinar","080801",,,"Perú Cusco Espinar Espinar","Diálogo"
2019,12,"13 CC Espinar - Antapaccay","Activo","Socioambiental","Minería",,"Minera Antapaccay","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Observador / Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,,"Cusco","08","Espinar","0808","Espinar","080801",,,"Perú Cusco Espinar Espinar","Diálogo"
2020,1,"13 CC Espinar - Antapaccay","Activo","Socioambiental","Minería",,"Minera Antapaccay","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,,"Cusco","08","Espinar","0808","Espinar","080801",,,"Perú Cusco Espinar Espinar","Diálogo"
2020,2,"13 CC Espinar - Antapaccay","Activo","Socioambiental","Minería",,"Minera Antapaccay","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,,"Cusco","08","Espinar","0808","Espinar","080801",,,"Perú Cusco Espinar Espinar","Diálogo"
2020,3,"13 CC Espinar - Antapaccay",,"Socioambiental","Minería",,"Minera Antapaccay","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Espinar","080801",,,"Perú Cusco Espinar Espinar","Diálogo"
2020,4,"13 CC Espinar - Antapaccay","Activo","Socioambiental","Minería",,"Minera Antapaccay","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Espinar","080801",,,"Perú Cusco Espinar Espinar","Diálogo"
2020,5,"13 CC Espinar - Antapaccay","Activo","Socioambiental","Minería",,"Minera Antapaccay","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,,"Cusco","08","Espinar","0808","Espinar","080801",,,"Perú Cusco Espinar Espinar","Diálogo"
2020,6,"13 CC Espinar - Antapaccay",,"Socioambiental","Minería",,"Minera Antapaccay","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Espinar","080801",,,"Perú Cusco Espinar Espinar","Diálogo"
2020,7,"13 CC Espinar - Antapaccay","Activo","Socioambiental","Minería",,"Minera Antapaccay","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,,"Cusco","08","Espinar","0808","Espinar","080801",,,"Perú Cusco Espinar Espinar","Diálogo"
2020,8,"13 CC Espinar - Antapaccay","Activo","Socioambiental","Minería",,"Minera Antapaccay","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Espinar","080801",,,"Perú Cusco Espinar Espinar","Diálogo"
2020,9,"13 CC Espinar - Antapaccay","Activo","Socioambiental","Minería",,"Minera Antapaccay","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Espinar","080801",,,"Perú Cusco Espinar Espinar","Diálogo"
2020,10,"13 CC Espinar - Antapaccay","Activo","Socioambiental","Minería",,"Minera Antapaccay","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Espinar","080801",,,"Perú Cusco Espinar Espinar","Diálogo"
2020,11,"13 CC Espinar - Antapaccay","Activo","Socioambiental","Minería",,"Minera Antapaccay","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,,"Cusco","08","Espinar","0808","Espinar","080801",,,"Perú Cusco Espinar Espinar","Diálogo"
2020,12,"13 CC Espinar - Antapaccay","Activo","Socioambiental","Minería",,"Minera Antapaccay","En progreso","Mesa de diálogo: negociación mediada o asistida","Sí","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Espinar","080801",,,"Perú Cusco Espinar Espinar","Diálogo"
2021,1,"13 CC Espinar - Antapaccay","Activo","Socioambiental","Minería",,"Minera Antapaccay","En progreso","Mesa de diálogo: negociación mediada o asistida","Sí","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Espinar","080801",,,"Perú Cusco Espinar Espinar","Diálogo"
2021,2,"13 CC Espinar - Antapaccay","Activo","Socioambiental","Minería","Diálogo","Minera Antapaccay","En progreso","Mesa de diálogo: negociación mediada o asistida","Sí","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Espinar","080801",,,"Perú Cusco Espinar Espinar",
2021,3,"13 CC Espinar - Antapaccay","Activo","Socioambiental","Minería","Diálogo","Compañía Minera Antapaccay S.A.","En progreso","Mesa de diálogo: negociación mediada o asistida","Sí","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Espinar","080801",,,"Perú Cusco Espinar Espinar",
2021,4,"13 CC Espinar - Antapaccay","Activo","Socioambiental","Minería","Diálogo","Compañía Minera Antapaccay S.A.","En progreso","Mesa de diálogo: negociación mediada o asistida","Sí","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Espinar","080801",,,"Perú Cusco Espinar Espinar",
2021,5,"13 CC Espinar - Antapaccay","Activo","Socioambiental","Minería","Diálogo","Compañía Minera Antapaccay S.A.","En progreso","Mesa de diálogo: negociación mediada o asistida","Sí","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Cusco","08","Espinar","0808","Espinar","080801",,,"Perú Cusco Espinar Espinar",
